date,action,company_name,symbol,source
2013-04-01,include,Heritage Foods Ltd.,,nse_incl_excl
2013-04-01,include,Hindustan Copper Ltd.,,nse_incl_excl
2013-04-01,include,IL&FS Transportation Networks Ltd.,,nse_incl_excl
2013-04-01,include,Indian Metals & Ferro Alloys Ltd.,,nse_incl_excl
2013-04-01,include,NIIT Technologies Ltd.,,nse_incl_excl
2013-04-01,include,Onelife Capital Advisors Ltd.,,nse_incl_excl
2013-04-01,include,Swan Energy Ltd.,,nse_incl_excl
2013-04-01,include,Tribhovandas Bhimji Zaveri Ltd.,,nse_incl_excl
2013-04-01,include,Welspun India Ltd.,,nse_incl_excl
2013-04-01,include,Wockhardt Ltd.,,nse_incl_excl
2013-04-01,exclude,Banco Products (India) Ltd.,,nse_incl_excl
2013-04-01,exclude,Bhansali Engineering Polymers Ltd.,,nse_incl_excl
2013-04-01,exclude,GTL Ltd.,,nse_incl_excl
2013-04-01,exclude,Ind-Swift Laboratories Ltd.,,nse_incl_excl
2013-04-01,exclude,Indo Rama Synthetics Ltd.,,nse_incl_excl
2013-04-01,exclude,Jai Balaji Industries Ltd.,,nse_incl_excl
2013-04-01,exclude,Kwality Ltd.,,nse_incl_excl
2013-04-01,exclude,MVL Ltd.,,nse_incl_excl
2013-04-01,exclude,Nilkamal Ltd.,,nse_incl_excl
2013-04-01,exclude,Oriental Hotels Ltd.,,nse_incl_excl
2013-04-01,exclude,Shri Lakshmi Cotsyn Ltd.,,nse_incl_excl
2013-04-01,exclude,Sona Koyo Steering Systems Ltd.,,nse_incl_excl
2013-04-01,exclude,Sterling Biotech Ltd,,nse_incl_excl
2013-04-01,exclude,Unity Infraprojects Ltd.,,nse_incl_excl
2013-04-01,exclude,Wipro Ltd.,,nse_incl_excl
2013-04-17,include,Geodesic Ltd.,,nse_incl_excl
2013-04-17,exclude,Future Retail Ltd.,,nse_incl_excl
2013-06-11,include,Bharti Infratel Ltd.,,nse_incl_excl
2013-06-11,include,D.B.Corp Ltd.,,nse_incl_excl
2013-06-11,exclude,Future Consumer Enterprise Ltd.,,nse_incl_excl
2013-06-11,exclude,JSW ISPAT Steel Ltd.,,nse_incl_excl
2013-06-21,include,3i Infotech Ltd.,,nse_incl_excl
2013-06-21,exclude,K.S. Oils Ltd.,,nse_incl_excl
2013-07-17,include,20 Microns Ltd,,nse_incl_excl
2013-07-17,include,Infinite Computer Solutions (India) Ltd,,nse_incl_excl
2013-07-17,exclude,Century Plyboards (India) Ltd.,,nse_incl_excl
2013-07-17,exclude,Jindal Poly Films Ltd.,,nse_incl_excl
2013-08-07,include,Wipro Ltd.,,nse_incl_excl
2013-08-07,exclude,Sujana Towers Ltd.-old,,nse_incl_excl
2013-09-27,include,Ess Dee Aluminium Ltd.,,nse_incl_excl
2013-09-27,include,JK Lakshmi Cement Ltd.,,nse_incl_excl
2013-09-27,include,Kaveri Seed Company Ltd.,,nse_incl_excl
2013-09-27,include,Kewal Kiran Clothing Ltd.,,nse_incl_excl
2013-09-27,include,Kolte-Patil Developers Ltd.,,nse_incl_excl
2013-09-27,include,MMTC Ltd.,,nse_incl_excl
2013-09-27,include,MT Educare Ltd.,,nse_incl_excl
2013-09-27,include,Magma Fincorp Ltd.,,nse_incl_excl
2013-09-27,include,Maharashtra Scooters Ltd.,,nse_incl_excl
2013-09-27,include,Mahindra Holidays & Resorts India Ltd.,,nse_incl_excl
2013-09-27,include,Man Industries (India) Ltd.,,nse_incl_excl
2013-09-27,include,Rasoya Proteins Ltd.,,nse_incl_excl
2013-09-27,include,Vardhman Textiles Ltd.,,nse_incl_excl
2013-09-27,exclude,20 Microns Ltd,,nse_incl_excl
2013-09-27,exclude,3i Infotech Ltd.,,nse_incl_excl
2013-09-27,exclude,Arshiya International Ltd.,,nse_incl_excl
2013-09-27,exclude,Autoline Industries Ltd.,,nse_incl_excl
2013-09-27,exclude,Bannari Amman Sugars Ltd.,,nse_incl_excl
2013-09-27,exclude,Dish TV India Ltd.,,nse_incl_excl
2013-09-27,exclude,Geodesic Ltd.,,nse_incl_excl
2013-09-27,exclude,Jet Airways (India) Ltd.,,nse_incl_excl
2013-09-27,exclude,Kemrock Industries and Exports Ltd.,,nse_incl_excl
2013-09-27,exclude,Onelife Capital Advisors Ltd.,,nse_incl_excl
2013-09-27,exclude,Ramky Infra Ltd.,,nse_incl_excl
2013-09-27,exclude,Sun Pharma Advanced Research Company Ltd.,,nse_incl_excl
2013-09-27,exclude,Varun Shipping Co. Ltd.,,nse_incl_excl
2013-11-01,include,NDTV Ltd.,,nse_incl_excl
2013-11-01,exclude,Marico Ltd.,,nse_incl_excl
2013-11-18,include,Future Retail Ltd.,,nse_incl_excl
2013-11-18,include,Raj Television Network Ltd.,,nse_incl_excl
2013-11-18,exclude,Fresenius Kabi Oncology Ltd.,,nse_incl_excl
2013-11-18,exclude,Welspun Corp Ltd.,,nse_incl_excl
2014-02-28,include,Jyothy Laboratories Ltd.,,nse_incl_excl
2014-02-28,exclude,Castrol (India) Ltd.,,nse_incl_excl
2014-03-28,include,Bajaj Corp Ltd.,,nse_incl_excl
2014-03-28,include,CARE Ltd.,,nse_incl_excl
2014-03-28,include,Indiabulls Housing Finance Ltd.,,nse_incl_excl
2014-03-28,include,Inox Leisure Ltd.,,nse_incl_excl
2014-03-28,include,Justdial Ltd.,,nse_incl_excl
2014-03-28,include,Mahindra Ugine Steel Co. Ltd.,,nse_incl_excl
2014-03-28,include,National Buildings Construction Corporation Ltd.,,nse_incl_excl
2014-03-28,include,PI Industries Ltd.,,nse_incl_excl
2014-03-28,include,PTC India Fin Serv Ltd.,,nse_incl_excl
2014-03-28,include,Sona Koyo Steering Systems Ltd.,,nse_incl_excl
2014-03-28,include,Sun Pharma Advanced Research Company Ltd.,,nse_incl_excl
2014-03-28,include,Trident Ltd.,,nse_incl_excl
2014-03-28,include,Vaibhav Global Ltd.,,nse_incl_excl
2014-03-28,exclude,Bombay Rayon Fashions Ltd.,,nse_incl_excl
2014-03-28,exclude,Dr. Datsons Labs Ltd.,,nse_incl_excl
2014-03-28,exclude,Dynamatic Technologies Ltd.,,nse_incl_excl
2014-03-28,exclude,Essar Oil Ltd.,,nse_incl_excl
2014-03-28,exclude,Innoventive Industries Ltd.,,nse_incl_excl
2014-03-28,exclude,Karuturi Global Ltd.,,nse_incl_excl
2014-03-28,exclude,Mahanagar Telephone Nigam Ltd.,,nse_incl_excl
2014-03-28,exclude,NDTV Ltd.,,nse_incl_excl
2014-03-28,exclude,PSL Ltd.,,nse_incl_excl
2014-03-28,exclude,Shree Ashtavinayak Cine Vision Ltd.,,nse_incl_excl
2014-03-28,exclude,Tulip Telecom Ltd.,,nse_incl_excl
2014-03-28,exclude,United Breweries (Holdings) Ltd.,,nse_incl_excl
2014-03-28,exclude,Zodiac Clothing Co. Ltd.,,nse_incl_excl
2014-05-12,include,Marico Ltd.,,nse_incl_excl
2014-05-12,exclude,Wyeth Ltd.,,nse_incl_excl
2014-06-30,include,Rain Industries Ltd,,nse_incl_excl
2014-06-30,exclude,Mahindra Ugine Steel Co. Ltd.,,nse_incl_excl
2014-07-28,include,Castrol India Ltd.,,nse_incl_excl
2014-07-28,exclude,Man Industries (India) Ltd.,,nse_incl_excl
2014-09-19,include,Ajanta Pharmaceuticals Ltd.,,nse_incl_excl
2014-09-19,include,Alembic Pharmaceuticals Ltd.,,nse_incl_excl
2014-09-19,include,Apar Industries Ltd.,,nse_incl_excl
2014-09-19,include,Ashoka Buildcon Ltd.,,nse_incl_excl
2014-09-19,include,Astral Poly Technik Ltd.,,nse_incl_excl
2014-09-19,include,Century Plyboards (India) Ltd.,,nse_incl_excl
2014-09-19,include,Kitex Garments Ltd.,,nse_incl_excl
2014-09-19,include,NOCIL Ltd.,,nse_incl_excl
2014-09-19,include,Nitin Fire Protection Industries Ltd.,,nse_incl_excl
2014-09-19,include,Ratnamani Metals & Tubes Ltd.,,nse_incl_excl
2014-09-19,include,Repco Home Finance Ltd.,,nse_incl_excl
2014-09-19,include,TV Today Network Ltd.,,nse_incl_excl
2014-09-19,include,Va Tech Wabag Ltd.,,nse_incl_excl
2014-09-19,include,Welspun Corp Ltd.,,nse_incl_excl
2014-09-19,include,Wheels India Ltd.,,nse_incl_excl
2014-09-19,exclude,Adani Power Ltd.,,nse_incl_excl
2014-09-19,exclude,Aptech Ltd.,,nse_incl_excl
2014-09-19,exclude,CORE Education & Technologies Ltd.,,nse_incl_excl
2014-09-19,exclude,Era Infra Engineering Ltd.,,nse_incl_excl
2014-09-19,exclude,GOL Offshore Ltd.,,nse_incl_excl
2014-09-19,exclude,India Glycols Ltd.,,nse_incl_excl
2014-09-19,exclude,Indraprastha Medical Corporation Ltd.,,nse_incl_excl
2014-09-19,exclude,Infinite Computer Solutions (India) Ltd,,nse_incl_excl
2014-09-19,exclude,Man Infraconstruction Ltd.,,nse_incl_excl
2014-09-19,exclude,Orbit Corporation Ltd.,,nse_incl_excl
2014-09-19,exclude,Polaris Financial Technology Ltd.,,nse_incl_excl
2014-09-19,exclude,S. Kumars Nationwide Ltd.,,nse_incl_excl
2014-09-19,exclude,Tinplate Company of India Ltd.,,nse_incl_excl
2014-09-19,exclude,United Spirits Ltd.,,nse_incl_excl
2014-09-19,exclude,West Coast Paper Mills Ltd.,,nse_incl_excl
2014-11-28,include,Tilaknagar Industries Ltd.,,nse_incl_excl
2014-11-28,exclude,Ranbaxy Laboratories Ltd.,,nse_incl_excl
2015-02-02,include,Dynamatic Technologies Ltd.,,nse_incl_excl
2015-02-02,include,La Opala RG Ltd.,,nse_incl_excl
2015-02-02,include,MBL Infrastructures Ltd.,,nse_incl_excl
2015-02-02,exclude,Arvind Ltd.,,nse_incl_excl
2015-02-02,exclude,Gujarat Gas Co. Ltd.,,nse_incl_excl
2015-02-02,exclude,ING Vysya Bank Ltd.,,nse_incl_excl
2015-03-24,include,ITD Cementation India Ltd.,,nse_incl_excl
2015-03-24,exclude,Balkrishna Industries Ltd.,,nse_incl_excl
2015-03-27,include,Future Consumer Enterprise Ltd.,,nse_incl_excl
2015-03-27,include,Gulf Oil Lubricants India Ltd.,,nse_incl_excl
2015-03-27,include,IFB Industries Ltd.,,nse_incl_excl
2015-03-27,include,J.K. Cement Ltd.,,nse_incl_excl
2015-03-27,include,K.P.R. Mill Ltd.,,nse_incl_excl
2015-03-27,include,KNR Constructions Ltd.,,nse_incl_excl
2015-03-27,include,LG Balakrishnan & Bros Ltd.,,nse_incl_excl
2015-03-27,include,Marksans Pharma Ltd.,,nse_incl_excl
2015-03-27,include,Mayur Uniquoters Ltd.,,nse_incl_excl
2015-03-27,include,Munjal Showa Ltd.,,nse_incl_excl
2015-03-27,include,NDTV Ltd.,,nse_incl_excl
2015-03-27,include,Pennar Industries Ltd.,,nse_incl_excl
2015-03-27,include,Suven Life Sciences Ltd.,,nse_incl_excl
2015-03-27,include,United Spirits Ltd.,,nse_incl_excl
2015-03-27,include,Vinati Organics Ltd.,,nse_incl_excl
2015-03-27,exclude,CMC Ltd.,,nse_incl_excl
2015-03-27,exclude,DCW Ltd.,,nse_incl_excl
2015-03-27,exclude,Educomp Solutions Ltd.,,nse_incl_excl
2015-03-27,exclude,Elder Pharmaceuticals Ltd.,,nse_incl_excl
2015-03-27,exclude,Hubtown Ltd.,,nse_incl_excl
2015-03-27,exclude,IL&FS Engineering and Construction Company Ltd.,,nse_incl_excl
2015-03-27,exclude,Indian Metals & Ferro Alloys Ltd.,,nse_incl_excl
2015-03-27,exclude,Lovable Lingerie Ltd.,,nse_incl_excl
2015-03-27,exclude,Mastek Ltd.,,nse_incl_excl
2015-03-27,exclude,Prime Focus Ltd,,nse_incl_excl
2015-03-27,exclude,Raj Television Network Ltd.,,nse_incl_excl
2015-03-27,exclude,Rei Agro Ltd.,,nse_incl_excl
2015-03-27,exclude,Shasun Pharmaceuticals Ltd.,,nse_incl_excl
2015-03-27,exclude,Tilaknagar Industries Ltd.,,nse_incl_excl
2015-03-27,exclude,Venky's (India) Ltd.,,nse_incl_excl
2015-05-29,include,NATCO Pharma Ltd.,,nse_incl_excl
2015-05-29,include,Visagar Polytex Ltd.,,nse_incl_excl
2015-05-29,exclude,Adani Enterprises Ltd.,,nse_incl_excl
2015-05-29,exclude,IDFC Ltd.,,nse_incl_excl
2015-06-15,include,Ceat Ltd.,,nse_incl_excl
2015-06-15,exclude,Jindal Stainless Ltd.,,nse_incl_excl
2015-09-28,include,Adani Power Ltd.,,nse_incl_excl
2015-09-28,include,Adlabs Entertainment Ltd.,,nse_incl_excl
2015-09-28,include,Balkrishna Industries Ltd.,,nse_incl_excl
2015-09-28,include,Camlin Fine Sciences Ltd.,,nse_incl_excl
2015-09-28,include,Eveready Industries India Ltd.,,nse_incl_excl
2015-09-28,include,Future Lifestyle Fashions Ltd.,,nse_incl_excl
2015-09-28,include,IL&FS Engineering and Construction Company Ltd.,,nse_incl_excl
2015-09-28,include,Inox Wind Ltd.,,nse_incl_excl
2015-09-28,include,KRBL Ltd.,,nse_incl_excl
2015-09-28,include,Metalyst Forgings Ltd.,,nse_incl_excl
2015-09-28,include,Orient Cement Ltd.,,nse_incl_excl
2015-09-28,include,Rico Auto Industries Ltd.,,nse_incl_excl
2015-09-28,include,Siti Cable Network Ltd.,,nse_incl_excl
2015-09-28,include,Srikalahasthi Pipes Ltd.,,nse_incl_excl
2015-09-28,include,Symphony Ltd.,,nse_incl_excl
2015-09-28,include,VRL Logistics Ltd.,,nse_incl_excl
2015-09-28,exclude,Ansal Properties & Infrastructure Ltd.,,nse_incl_excl
2015-09-28,exclude,BGR Energy Systems Ltd,,nse_incl_excl
2015-09-28,exclude,Crompton Greaves Ltd.,,nse_incl_excl
2015-09-28,exclude,Gammon India Ltd.,,nse_incl_excl
2015-09-28,exclude,Gujarat NRE Coke Ltd.,,nse_incl_excl
2015-09-28,exclude,Hindustan Oil Exploration Co. Ltd.,,nse_incl_excl
2015-09-28,exclude,Hotel Leela Venture Ltd.,,nse_incl_excl
2015-09-28,exclude,IFB Industries Ltd.,,nse_incl_excl
2015-09-28,exclude,Kesoram Industries Ltd.,,nse_incl_excl
2015-09-28,exclude,Mangalore Chemicals & Fertilizers Ltd.,,nse_incl_excl
2015-09-28,exclude,Max India Ltd.,,nse_incl_excl
2015-09-28,exclude,Monnet Ispat and Energy Ltd.,,nse_incl_excl
2015-09-28,exclude,Orchid Chemicals & Pharmaceuticals Ltd.,,nse_incl_excl
2015-09-28,exclude,Ramco Industries Ltd.,,nse_incl_excl
2015-09-28,exclude,Rasoya Proteins Ltd.,,nse_incl_excl
2015-09-28,exclude,RattanIndia Power Ltd.,,nse_incl_excl
2015-10-19,include,PNC Infratech Ltd.,,nse_incl_excl
2015-10-19,exclude,Aditya Birla Nuvo Ltd.,,nse_incl_excl
2015-12-14,include,Arvind Ltd,,nse_incl_excl
2015-12-14,include,Gayatri Projects Ltd.,,nse_incl_excl
2015-12-14,exclude,Future Retail Ltd.,,nse_incl_excl
2015-12-14,exclude,Mandhana Industries Ltd.,,nse_incl_excl
2016-01-18,include,Schneider Electric Infrastructure Ltd.,,nse_incl_excl
2016-01-18,exclude,Sterlite Technologies Ltd.,,nse_incl_excl
2016-04-01,include,8K Miles Soft Services Ltd.,,nse_incl_excl
2016-04-01,include,Aarti Drugs Ltd.,,nse_incl_excl
2016-04-01,include,Adani Enterprises Ltd.,,nse_incl_excl
2016-04-01,include,Adani Transmission Ltd.,,nse_incl_excl
2016-04-01,include,Aditya Birla Fashion and Retail Ltd.,,nse_incl_excl
2016-04-01,include,Aegis Logistics Ltd.,,nse_incl_excl
2016-04-01,include,Ahluwalia Contracts (India) Ltd.,,nse_incl_excl
2016-04-01,include,Ashiana Housing Ltd.,,nse_incl_excl
2016-04-01,include,Avanti Feeds Ltd.,,nse_incl_excl
2016-04-01,include,BGR Energy Systems Ltd,,nse_incl_excl
2016-04-01,include,Bliss GVS Pharma Ltd.,,nse_incl_excl
2016-04-01,include,Bombay Rayon Fashions Ltd.,,nse_incl_excl
2016-04-01,include,CCL Products (I) Ltd.,,nse_incl_excl
2016-04-01,include,Caplin Point Laboratories Ltd.,,nse_incl_excl
2016-04-01,include,Cera Sanitaryware Ltd,,nse_incl_excl
2016-04-01,include,Dalmia Bharat Ltd.,,nse_incl_excl
2016-04-01,include,Dhanuka Agritech Ltd.,,nse_incl_excl
2016-04-01,include,Dish TV India Ltd.,,nse_incl_excl
2016-04-01,include,Global Offshore Services Ltd.,,nse_incl_excl
2016-04-01,include,Granules India Ltd.,,nse_incl_excl
2016-04-01,include,Greenply Industries Ltd.,,nse_incl_excl
2016-04-01,include,Grindwell Norton Ltd.,,nse_incl_excl
2016-04-01,include,Gujarat Gas Ltd.,,nse_incl_excl
2016-04-01,include,HMT Ltd.,,nse_incl_excl
2016-04-01,include,HeidelbergCement India Ltd.,,nse_incl_excl
2016-04-01,include,Hindustan Media Vent Ltd.,,nse_incl_excl
2016-04-01,include,Hitachi Home & Life Solutions (India) Ltd.,,nse_incl_excl
2016-04-01,include,Hotel Leela Venture Ltd.,,nse_incl_excl
2016-04-01,include,IDFC Ltd.,,nse_incl_excl
2016-04-01,include,IFB Industries Ltd.,,nse_incl_excl
2016-04-01,include,Igarashi Motors India Ltd.,,nse_incl_excl
2016-04-01,include,Indo Count Industries Ltd.,,nse_incl_excl
2016-04-01,include,Indoco Remedies Ltd.,,nse_incl_excl
2016-04-01,include,Intellect Design Arena Ltd.,,nse_incl_excl
2016-04-01,include,International Paper APPM Ltd.,,nse_incl_excl
2016-04-01,include,JMT Auto Ltd.,,nse_incl_excl
2016-04-01,include,Jet Airways (India) Ltd.,,nse_incl_excl
2016-04-01,include,Jindal Poly Films Ltd.,,nse_incl_excl
2016-04-01,include,Kesoram Industries Ltd.,,nse_incl_excl
2016-04-01,include,Kirloskar Oil Eng Ltd.,,nse_incl_excl
2016-04-01,include,Kwality Ltd.,,nse_incl_excl
2016-04-01,include,Mahanagar Telephone Nigam Ltd.,,nse_incl_excl
2016-04-01,include,Mahindra CIE Automotive Ltd.,,nse_incl_excl
2016-04-01,include,Manappuram Finance Ltd.,,nse_incl_excl
2016-04-01,include,Manpasand Beverages Ltd.,,nse_incl_excl
2016-04-01,include,Minda Corporation Ltd.,,nse_incl_excl
2016-04-01,include,Navkar Corporation Ltd.,,nse_incl_excl
2016-04-01,include,PC Jeweller Ltd.,,nse_incl_excl
2016-04-01,include,Polaris Consulting & Services Ltd.,,nse_incl_excl
2016-04-01,include,Ramco Systems Ltd.,,nse_incl_excl
2016-04-01,include,Ramkrishna Forgings Ltd.,,nse_incl_excl
2016-04-01,include,RattanIndia Power Ltd.,,nse_incl_excl
2016-04-01,include,Relaxo Footwears Ltd.,,nse_incl_excl
2016-04-01,include,SJVN Ltd.,,nse_incl_excl
2016-04-01,include,SML Isuzu Ltd.,,nse_incl_excl
2016-04-01,include,Sadbhav Infrastructure Project Ltd.,,nse_incl_excl
2016-04-01,include,Sharda Cropchem Ltd.,,nse_incl_excl
2016-04-01,include,Shilpa Medicare Ltd.,,nse_incl_excl
2016-04-01,include,Snowman Logistics Ltd.,,nse_incl_excl
2016-04-01,include,Solar Industries India Ltd.,,nse_incl_excl
2016-04-01,include,Somany Ceramics Ltd.,,nse_incl_excl
2016-04-01,include,State Trading Corporation of India Ltd.,,nse_incl_excl
2016-04-01,include,Styrolution ABS (India) Ltd.,,nse_incl_excl
2016-04-01,include,Syngene International Ltd.,,nse_incl_excl
2016-04-01,include,TVS Srichakra Ltd.,,nse_incl_excl
2016-04-01,include,Take Solutions Ltd.,,nse_incl_excl
2016-04-01,include,Tata Motors Ltd DVR,,nse_incl_excl
2016-04-01,include,Tata Teleservices (Maharashtra) Ltd.,,nse_incl_excl
2016-04-01,include,Texmaco Rail & Eng. Ltd.,,nse_incl_excl
2016-04-01,include,Tide Water Oil (India) Ltd.,,nse_incl_excl
2016-04-01,include,Timken India Ltd.,,nse_incl_excl
2016-04-01,include,Transport Corporation of India Ltd.,,nse_incl_excl
2016-04-01,include,Triveni Turbine Ltd.,,nse_incl_excl
2016-04-01,include,V-Guard Industries Ltd.,,nse_incl_excl
2016-04-01,include,Wonderla Holidays Ltd.,,nse_incl_excl
2016-04-01,include,Zee Learn Ltd.,,nse_incl_excl
2016-04-01,exclude,Adlabs Entertainment Ltd.,,nse_incl_excl
2016-04-01,exclude,Agro Tech Foods Ltd.,,nse_incl_excl
2016-04-01,exclude,Asahi India Glass Ltd.,,nse_incl_excl
2016-04-01,exclude,Automotive Axles Ltd.,,nse_incl_excl
2016-04-01,exclude,Camlin Fine Sciences Ltd.,,nse_incl_excl
2016-04-01,exclude,Carborundum Universal Ltd.,,nse_incl_excl
2016-04-01,exclude,Century Enka Ltd.,,nse_incl_excl
2016-04-01,exclude,Dhanlaxmi Bank Ltd.,,nse_incl_excl
2016-04-01,exclude,ESAB India Ltd.,,nse_incl_excl
2016-04-01,exclude,Entertainment Network India Ltd.,,nse_incl_excl
2016-04-01,exclude,Federal-Mogul Goetze (India) Ltd.,,nse_incl_excl
2016-04-01,exclude,Flexituff International Ltd.,,nse_incl_excl
2016-04-01,exclude,GHCL Ltd.,,nse_incl_excl
2016-04-01,exclude,GTL Infrastructure Ltd.,,nse_incl_excl
2016-04-01,exclude,Gabriel India Ltd.,,nse_incl_excl
2016-04-01,exclude,Gammon Infrastructure Projects Ltd.,,nse_incl_excl
2016-04-01,exclude,Geojit BNP Paribas Financial Services Ltd.,,nse_incl_excl
2016-04-01,exclude,Geometric Ltd.,,nse_incl_excl
2016-04-01,exclude,Gitanjali Gems Ltd.,,nse_incl_excl
2016-04-01,exclude,Graphite India Ltd.,,nse_incl_excl
2016-04-01,exclude,Gujarat Alkalies & Chemicals Ltd.,,nse_incl_excl
2016-04-01,exclude,Gujarat Industries Power Co. Ltd.,,nse_incl_excl
2016-04-01,exclude,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,,nse_incl_excl
2016-04-01,exclude,Gulf Oil Lubricants India Ltd.,,nse_incl_excl
2016-04-01,exclude,H.E.G. Ltd.,,nse_incl_excl
2016-04-01,exclude,Heritage Foods Ltd.,,nse_incl_excl
2016-04-01,exclude,IL&FS Engineering and Construction Company Ltd.,,nse_incl_excl
2016-04-01,exclude,ITD Cementation India Ltd.,,nse_incl_excl
2016-04-01,exclude,IVRCL Ltd.,,nse_incl_excl
2016-04-01,exclude,Indiabulls Ventures Ltd.,,nse_incl_excl
2016-04-01,exclude,Jyoti Structures Ltd.,,nse_incl_excl
2016-04-01,exclude,KCP Ltd.,,nse_incl_excl
2016-04-01,exclude,KNR Constructions Ltd.,,nse_incl_excl
2016-04-01,exclude,KSB Pumps Ltd.,,nse_incl_excl
2016-04-01,exclude,Kewal Kiran Clothing Ltd.,,nse_incl_excl
2016-04-01,exclude,LG Balakrishnan & Bros Ltd.,,nse_incl_excl
2016-04-01,exclude,Linde India Ltd.,,nse_incl_excl
2016-04-01,exclude,MBL Infrastructures Ltd.,,nse_incl_excl
2016-04-01,exclude,MT Educare Ltd.,,nse_incl_excl
2016-04-01,exclude,Maharashtra Scooters Ltd.,,nse_incl_excl
2016-04-01,exclude,Maharashtra Seamless Ltd.,,nse_incl_excl
2016-04-01,exclude,Mercator Ltd.,,nse_incl_excl
2016-04-01,exclude,Metalyst Forgings Ltd.,,nse_incl_excl
2016-04-01,exclude,Munjal Showa Ltd.,,nse_incl_excl
2016-04-01,exclude,NDTV Ltd.,,nse_incl_excl
2016-04-01,exclude,NIIT Ltd.,,nse_incl_excl
2016-04-01,exclude,NOCIL Ltd.,,nse_incl_excl
2016-04-01,exclude,Nava Bharat Ventures Ltd.,,nse_incl_excl
2016-04-01,exclude,Navneet Education Ltd.,,nse_incl_excl
2016-04-01,exclude,Noida-Toll Bridge Co. Ltd.,,nse_incl_excl
2016-04-01,exclude,Opto Circuits (I) Ltd.,,nse_incl_excl
2016-04-01,exclude,Oswal Chemicals & Fertilizers Ltd.,,nse_incl_excl
2016-04-01,exclude,Patel Engineering Ltd.,,nse_incl_excl
2016-04-01,exclude,Peninsula Land Ltd.,,nse_incl_excl
2016-04-01,exclude,Pennar Industries Ltd.,,nse_incl_excl
2016-04-01,exclude,Prakash Industries Ltd.,,nse_incl_excl
2016-04-01,exclude,Religare Enterprises Ltd.,,nse_incl_excl
2016-04-01,exclude,Rico Auto Industries Ltd.,,nse_incl_excl
2016-04-01,exclude,S.E. Investments Ltd.,,nse_incl_excl
2016-04-01,exclude,Shanthi Gears Ltd.,,nse_incl_excl
2016-04-01,exclude,Shrenuj & Co. Ltd.,,nse_incl_excl
2016-04-01,exclude,Sona Koyo Steering Systems Ltd.,,nse_incl_excl
2016-04-01,exclude,Srikalahasthi Pipes Ltd.,,nse_incl_excl
2016-04-01,exclude,State Bank of Travancore,,nse_incl_excl
2016-04-01,exclude,Supreme Infrastructure India Ltd.,,nse_incl_excl
2016-04-01,exclude,Supreme Petrochem Ltd.,,nse_incl_excl
2016-04-01,exclude,Swaraj Engines Ltd.,,nse_incl_excl
2016-04-01,exclude,TD Power Systems Ltd.,,nse_incl_excl
2016-04-01,exclude,TV Today Network Ltd.,,nse_incl_excl
2016-04-01,exclude,Tata Investment Corporation Ltd.,,nse_incl_excl
2016-04-01,exclude,Usha Martin Ltd.,,nse_incl_excl
2016-04-01,exclude,Uttam Galva Steels Ltd.,,nse_incl_excl
2016-04-01,exclude,Vesuvius India Ltd.,,nse_incl_excl
2016-04-01,exclude,Visagar Polytex Ltd.,,nse_incl_excl
2016-04-01,exclude,Wheels India Ltd.,,nse_incl_excl
2016-04-29,include,Gulf Oil Lubricants India Ltd.,,nse_incl_excl
2016-04-29,include,S H Kelkar and Company Ltd.,,nse_incl_excl
2016-04-29,include,TV Today Network Ltd.,,nse_incl_excl
2016-04-29,exclude,Advanta Ltd.,,nse_incl_excl
2016-04-29,exclude,Jindal Saw Ltd.,,nse_incl_excl
2016-04-29,exclude,Transport Corporation of India Ltd.,,nse_incl_excl
2016-09-30,include,APL Apollo Tubes Ltd.,,nse_incl_excl
2016-09-30,include,Aditya Birla Nuvo Ltd.,,nse_incl_excl
2016-09-30,include,Alkem Laboratories Ltd.,,nse_incl_excl
2016-09-30,include,Carborundum Universal Ltd.,,nse_incl_excl
2016-09-30,include,Coffee Day Enterprises Ltd.,,nse_incl_excl
2016-09-30,include,Crompton Greaves Ltd.,,nse_incl_excl
2016-09-30,include,Dr. Lal Path Labs Ltd.,,nse_incl_excl
2016-09-30,include,Equitas Holdings Ltd.,,nse_incl_excl
2016-09-30,include,IDFC Bank Ltd.,,nse_incl_excl
2016-09-30,include,ITD Cementation India Ltd.,,nse_incl_excl
2016-09-30,include,Infibeam Incorporation Ltd.,,nse_incl_excl
2016-09-30,include,InterGlobe Aviation Ltd.,,nse_incl_excl
2016-09-30,include,KSB Pumps Ltd.,,nse_incl_excl
2016-09-30,include,Linde India Ltd.,,nse_incl_excl
2016-09-30,include,Max Financial Services Ltd.,,nse_incl_excl
2016-09-30,include,Narayana Hrudayalaya Ltd.,,nse_incl_excl
2016-09-30,include,Navin Fluorine International Ltd.,,nse_incl_excl
2016-09-30,include,Nilkamal Ltd.,,nse_incl_excl
2016-09-30,include,OCL India Ltd.,,nse_incl_excl
2016-09-30,include,Religare Enterprises Ltd.,,nse_incl_excl
2016-09-30,include,Sequent Scientific Ltd.,,nse_incl_excl
2016-09-30,include,Star Ferro & Cement Ltd.,,nse_incl_excl
2016-09-30,include,State Bank of Mysore,,nse_incl_excl
2016-09-30,include,State Bank of Travancore,,nse_incl_excl
2016-09-30,include,Suprajit Engineering Ltd.,,nse_incl_excl
2016-09-30,exclude,ABG Shipyard Ltd.,,nse_incl_excl
